Date,GOOGL
2023-12-05,130.36672973632812
2023-12-06,129.40133666992188
2023-12-07,136.27845764160156
2023-12-08,134.3477020263672
2023-12-11,132.65576171875
2023-12-12,131.8894500732422
2023-12-13,131.939208984375
2023-12-14,131.31219482421875
2023-12-15,131.9690704345703
2023-12-18,135.15383911132812
2023-12-19,135.99978637695312
2023-12-20,137.68173217773438
2023-12-21,139.75186157226562
2023-12-22,140.81675720214844
2023-12-26,140.84661865234375
2023-12-27,139.70208740234375
2023-12-28,139.562744140625
2023-12-29,139.02532958984375
2024-01-02,137.51255798339844
2024-01-03,138.25900268554688
2024-01-04,135.74102783203125
2024-01-05,135.08416748046875
2024-01-08,138.17938232421875
2024-01-09,140.27932739257812
2024-01-10,141.60299682617188
2024-01-11,141.40396118164062
2024-01-12,141.9712371826172
2024-01-16,141.81201171875
2024-01-17,140.79685974121094
2024-01-18,142.7972869873047
2024-01-19,145.68350219726562
2024-01-22,145.2953643798828
2024-01-23,146.34036254882812
2024-01-24,147.99246215820312
2024-01-25,151.14736938476562
2024-01-26,151.46585083007812
2024-01-29,152.77955627441406
2024-01-30,150.7393341064453
2024-01-31,139.43338012695312
2024-02-01,140.48834228515625
2024-02-02,141.70252990722656
2024-02-05,142.99635314941406
2024-02-06,143.4143524169922
2024-02-07,144.8474884033203
2024-02-08,145.2157440185547
2024-02-09,148.29104614257812
2024-02-12,146.82801818847656
2024-02-13,144.4493865966797
2024-02-14,145.24559020996094
2024-02-15,142.09068298339844
2024-02-16,139.85137939453125
2024-02-20,140.44851684570312
2024-02-21,141.87171936035156
2024-02-22,143.40438842773438
2024-02-23,143.27503967285156
2024-02-26,136.91542053222656
2024-02-27,138.2191925048828
2024-02-28,135.7310791015625
2024-02-29,137.80117797851562
2024-03-01,136.48744201660156
2024-03-04,132.7154998779297
2024-03-05,132.0387420654297
2024-03-06,130.77476501464844
2024-03-07,133.7406005859375
2024-03-08,134.7657012939453
2024-03-11,137.0149383544922
2024-03-12,137.84097290039062
2024-03-13,139.1248321533203
2024-03-14,142.41909790039062
2024-03-15,140.50823974609375
2024-03-18,146.97731018066406
2024-03-19,146.3303985595703
2024-03-20,148.0322723388672
2024-03-21,146.897705078125
2024-03-22,150.0526123046875
2024-03-25,149.35594177246094
2024-03-26,149.9530792236328
2024-03-27,150.15211486816406
2024-03-28,150.2118377685547
2024-04-01,154.75015258789062
2024-04-02,153.82455444335938
2024-04-03,154.18284606933594
2024-04-04,149.81375122070312
2024-04-05,151.7743682861328
2024-04-08,154.1132049560547
2024-04-09,155.8548583984375
2024-04-10,155.39706420898438
2024-04-11,158.65150451660156
2024-04-12,156.9794921875
2024-04-15,154.12315368652344
2024-04-16,153.66531372070312
2024-04-17,154.73023986816406
2024-04-18,155.26766967773438
2024-04-19,153.3568115234375
2024-04-22,155.536376953125
2024-04-23,157.5069580078125
2024-04-24,158.3728485107422
2024-04-25,155.25770568847656
2024-04-26,171.1318359375
2024-04-29,165.3594207763672
2024-04-30,162.00546264648438
2024-05-01,163.080322265625
2024-05-02,165.82717895507812
2024-05-03,166.44424438476562
2024-05-06,167.30015563964844
2024-05-07,170.43515014648438
2024-05-08,168.57408142089844
2024-05-09,169.1512908935547
2024-05-10,167.84751892089844
2024-05-13,168.335205078125
2024-05-14,169.5294952392578
2024-05-15,171.68914794921875
2024-05-16,173.3511962890625
2024-05-17,175.22225952148438
2024-05-20,176.07818603515625
2024-05-21,177.00376892089844
2024-05-22,175.54074096679688
2024-05-23,172.72422790527344
2024-05-24,174.15737915039062
2024-05-28,175.56065368652344
2024-05-29,175.0630340576172
2024-05-30,171.29107666015625
2024-05-31,171.67919921875
2024-06-03,172.3460235595703
2024-06-04,172.96307373046875
2024-06-05,174.57534790039062
2024-06-06,175.88906860351562
2024-06-07,173.6298828125
2024-06-10,174.3771514892578
2024-06-11,175.98133850097656
2024-06-12,177.14710998535156
2024-06-13,174.52662658691406
2024-06-14,176.15074157714844
2024-06-17,176.59912109375
2024-06-18,174.4568634033203
2024-06-20,175.66249084472656
2024-06-21,178.98046875
2024-06-24,178.5719451904297
2024-06-25,183.3645477294922
2024-06-26,183.21510314941406
2024-06-27,184.73956298828125
2024-06-28,181.4913330078125
2024-07-01,182.32830810546875
2024-07-02,184.5701904296875
2024-07-03,185.1480712890625
2024-07-05,189.9108123779297
2024-07-08,188.34646606445312
2024-07-09,188.29664611816406
2024-07-10,190.48867797851562
2024-07-11,184.89898681640625
2024-07-12,184.4008026123047
2024-07-15,185.8555145263672
2024-07-16,183.25494384765625
2024-07-17,180.3654327392578
2024-07-18,177.0474853515625
2024-07-19,177.017578125
2024-07-22,181.01307678222656
2024-07-23,181.1326446533203
2024-07-24,172.0057830810547
2024-07-25,166.6751251220703
2024-07-26,166.39613342285156
2024-07-29,168.9169921875
2024-07-30,169.67422485351562
2024-07-31,170.91969299316406
2024-08-01,170.1425323486328
2024-08-02,166.057373046875
2024-08-05,158.67416381835938
2024-08-06,157.71763610839844
2024-08-07,158.3652801513672
2024-08-08,161.44410705566406
2024-08-09,163.0781707763672
2024-08-12,161.70315551757812
2024-08-13,163.56639099121094
2024-08-14,159.7900848388672
2024-08-15,160.71676635742188
2024-08-16,162.37075805664062
2024-08-19,166.0673370361328
2024-08-20,166.57546997070312
2024-08-21,165.2502899169922
2024-08-22,163.20770263671875
2024-08-23,165.02113342285156
2024-08-26,165.55917358398438
2024-08-27,164.08450317382812
2024-08-28,162.26113891601562
2024-08-29,161.19500732421875
2024-08-30,162.7892303466797
2024-09-03,156.79098510742188
2024-09-04,155.88427734375
2024-09-05,156.6714324951172
2024-09-06,150.374267578125
2024-09-09,148.36888122558594
2024-09-10,148.31900024414062
2024-09-11,150.81326293945312
2024-09-12,154.33517456054688
2024-09-13,157.0988311767578
2024-09-16,157.6974334716797
2024-09-17,158.95455932617188
2024-09-18,159.4434356689453
2024-09-19,161.76808166503906
2024-09-20,163.21475219726562
2024-09-23,161.47874450683594
2024-09-24,161.917724609375
2024-09-25,161.11956787109375
2024-09-26,162.35671997070312
2024-09-27,163.5739288330078
2024-09-30,165.46957397460938
2024-10-01,166.60696411132812
2024-10-02,165.47955322265625
2024-10-03,165.47955322265625
2024-10-04,166.6768035888672
2024-10-07,162.6061553955078
2024-10-08,164.00294494628906
2024-10-09,161.4887237548828
2024-10-10,161.70822143554688
2024-10-11,162.8655548095703
2024-10-14,164.5816192626953
2024-10-15,165.08047485351562
2024-10-16,164.78115844726562
2024-10-17,162.55625915527344
2024-10-18,163.04515075683594
2024-10-21,163.69366455078125
2024-10-22,164.76119995117188
2024-10-23,162.4066162109375
2024-10-24,162.34674072265625
2024-10-25,164.89089965820312
2024-10-28,166.3375701904297
2024-10-29,169.290771484375
2024-10-30,174.059814453125
2024-10-31,170.71751403808594
2024-11-01,170.89707946777344
2024-11-04,168.85179138183594
2024-11-05,169.3506622314453
2024-11-06,176.10511779785156
2024-11-07,180.3354034423828
2024-11-08,177.94090270996094
2024-11-11,179.9363250732422
2024-11-12,181.20338439941406
2024-11-13,178.46969604492188
2024-11-14,175.17724609375
2024-11-15,172.09434509277344
2024-11-18,174.89788818359375
2024-11-19,177.71142578125
2024-11-20,175.57632446289062
2024-11-21,167.24549865722656
2024-11-22,164.38206481933594
2024-11-25,167.2654266357422
2024-11-26,168.73207092285156
2024-11-27,168.84181213378906
2024-11-29,168.5624542236328
2024-12-02,171.0966339111328
2024-12-03,170.94696044921875
2024-12-04,173.9700164794922
2024-12-05,172.24398803710938
2024-12-06,174.30926513671875
2024-12-09,175.1682586669922
2024-12-10,184.9569854736328
2024-12-11,195.1752166748047
2024-12-12,191.7391815185547
2024-12-13,189.6016387939453
2024-12-16,196.43377685546875
2024-12-17,195.1951904296875
2024-12-18,188.18325805664062
2024-12-19,188.2931365966797
2024-12-20,191.18980407714844
2024-12-23,194.40611267089844
2024-12-24,195.8843994140625
2024-12-26,195.375
2024-12-27,192.5382537841797
2024-12-30,191.02000427246094
2024-12-31,189.08224487304688
2025-01-02,189.2120819091797
2025-01-03,191.56936645507812
2025-01-06,196.64352416992188
2025-01-07,195.26512145996094
2025-01-08,193.7268829345703
2025-01-10,191.81907653808594
2025-01-13,190.79026794433594
2025-01-14,189.4418182373047
2025-01-15,195.32504272460938
2025-01-16,192.68807983398438
2025-01-17,195.77452087402344
2025-01-21,197.82217407226562
2025-01-22,198.1417999267578
2025-01-23,197.7522430419922
2025-01-24,199.9796905517578
2025-01-27,191.58934020996094
2025-01-28,195.07533264160156
2025-01-29,195.18521118164062
2025-01-30,200.638916015625
2025-01-31,203.78530883789062
2025-02-03,200.99850463867188
2025-02-04,206.14259338378906
2025-02-05,191.1099090576172
2025-02-06,191.3795928955078
2025-02-07,185.1267852783203
2025-02-10,186.2554931640625
2025-02-11,185.10682678222656
2025-02-12,183.39878845214844
2025-02-13,185.92587280273438
2025-02-14,185.01690673828125
2025-02-18,183.55859375
2025-02-19,185.05686950683594
2025-02-20,184.34768676757812
2025-02-21,179.4533233642578
2025-02-24,179.04379272460938
2025-02-25,175.21820068359375
2025-02-26,172.5312957763672
2025-02-27,168.30616760253906
2025-02-28,170.0841064453125
2025-03-03,166.81787109375
2025-03-04,170.72337341308594
2025-03-05,172.8209686279297
2025-03-06,172.1517333984375
2025-03-07,173.66000366210938
2025-03-10,165.8699951171875
2025-03-11,164.0399932861328
2025-03-12,167.11000061035156
2025-03-13,162.75999450683594
2025-03-14,165.49000549316406
2025-03-17,164.2899932861328
2025-03-18,160.6699981689453
