Date,META
2023-12-11,323.7541198730469
2023-12-12,332.6521911621094
2023-12-13,333.1697692871094
2023-12-14,331.6071472167969
2023-12-15,333.34893798828125
2023-12-18,343.0034484863281
2023-12-19,348.71649169921875
2023-12-20,347.6415710449219
2023-12-21,352.4289855957031
2023-12-22,351.7322998046875
2023-12-26,353.16552734375
2023-12-27,356.1514587402344
2023-12-28,356.63916015625
2023-12-29,352.29962158203125
2024-01-02,344.66558837890625
2024-01-03,342.8540954589844
2024-01-04,345.49169921875
2024-01-05,350.2990417480469
2024-01-08,356.97760009765625
2024-01-09,355.7532958984375
2024-01-10,368.7321472167969
2024-01-11,367.9359130859375
2024-01-12,372.7332763671875
2024-01-16,365.73626708984375
2024-01-17,366.64202880859375
2024-01-18,374.3656005859375
2024-01-19,381.6512451171875
2024-01-22,379.9891052246094
2024-01-23,383.3930969238281
2024-01-24,388.8673095703125
2024-01-25,391.3356628417969
2024-01-26,392.2911682128906
2024-01-29,399.13885498046875
2024-01-30,398.1833801269531
2024-01-31,388.30987548828125
2024-02-01,392.9281311035156
2024-02-02,472.7618408203125
2024-02-05,457.25494384765625
2024-02-06,452.5869445800781
2024-02-07,467.3871765136719
2024-02-08,467.7952880859375
2024-02-09,465.9140930175781
2024-02-12,466.7004089355469
2024-02-13,457.96160888671875
2024-02-14,471.0599060058594
2024-02-15,481.75946044921875
2024-02-16,471.0997314453125
2024-02-20,469.5370788574219
2024-02-21,466.3287353515625
2024-02-22,484.3630065917969
2024-02-23,482.2706298828125
2024-02-26,479.9889221191406
2024-02-27,485.2796325683594
2024-02-28,482.2606201171875
2024-02-29,488.3484802246094
2024-03-01,500.47418212890625
2024-03-04,496.379150390625
2024-03-05,488.4381103515625
2024-03-06,494.2867431640625
2024-03-07,510.3282470703125
2024-03-08,504.1109619140625
2024-03-11,481.83221435546875
2024-03-12,497.9334716796875
2024-03-13,493.7686767578125
2024-03-14,490.042236328125
2024-03-15,482.3403625488281
2024-03-18,495.1735534667969
2024-03-19,494.43621826171875
2024-03-20,503.6824951171875
2024-03-21,505.91436767578125
2024-03-22,507.72772216796875
2024-03-25,501.19158935546875
2024-03-26,494.0875244140625
2024-03-27,492.06488037109375
2024-03-28,483.8149719238281
2024-04-01,489.5639953613281
2024-04-02,495.5621337890625
2024-04-03,504.8980712890625
2024-04-04,509.0628967285156
2024-04-05,525.4232177734375
2024-04-08,517.3626098632812
2024-04-09,515.0211791992188
2024-04-10,517.9405517578125
2024-04-11,521.2584228515625
2024-04-12,510.0393371582031
2024-04-15,498.4117736816406
2024-04-16,497.9434509277344
2024-04-17,492.3737487792969
2024-04-18,499.97601318359375
2024-04-19,479.3213806152344
2024-04-22,479.9789733886719
2024-04-23,494.2967529296875
2024-04-24,491.7062072753906
2024-04-25,439.775634765625
2024-04-26,441.6787414550781
2024-04-29,431.0474548339844
2024-04-30,428.6064147949219
2024-05-01,437.5936279296875
2024-05-02,440.07452392578125
2024-05-03,450.3171691894531
2024-05-06,463.9873352050781
2024-05-07,466.53802490234375
2024-05-08,470.8821716308594
2024-05-09,473.69189453125
2024-05-10,474.4690856933594
2024-05-13,466.3088684082031
2024-05-14,470.1348571777344
2024-05-15,479.7896728515625
2024-05-16,471.5098571777344
2024-05-17,470.1946716308594
2024-05-20,467.1358337402344
2024-05-21,462.9411315917969
2024-05-22,466.07965087890625
2024-05-23,464.08697509765625
2024-05-24,476.4817199707031
2024-05-28,478.1755676269531
2024-05-29,472.6357421875
2024-05-30,465.3523254394531
2024-05-31,465.13311767578125
2024-06-03,475.7543640136719
2024-06-04,475.2561950683594
2024-06-05,493.2605285644531
2024-06-06,491.96527099609375
2024-06-07,491.16815185546875
2024-06-10,500.77313232421875
2024-06-11,505.6254577636719
2024-06-12,506.99041748046875
2024-06-13,502.2676696777344
2024-06-14,502.8262023925781
2024-06-17,505.2896728515625
2024-06-18,498.16851806640625
2024-06-20,500.3727111816406
2024-06-21,493.47100830078125
2024-06-24,497.590087890625
2024-06-25,509.2491760253906
2024-06-26,511.762451171875
2024-06-27,518.1854248046875
2024-06-28,502.8860168457031
2024-07-01,503.34478759765625
2024-07-02,508.1520690917969
2024-07-03,508.61083984375
2024-07-05,538.4815063476562
2024-07-08,527.9196166992188
2024-07-09,528.5978393554688
2024-07-10,533.275390625
2024-07-11,511.3436279296875
2024-07-12,497.5501708984375
2024-07-15,494.84735107421875
2024-07-16,488.4942321777344
2024-07-17,460.7677307128906
2024-07-18,474.5910949707031
2024-07-19,475.52862548828125
2024-07-22,486.11053466796875
2024-07-23,487.3971252441406
2024-07-24,460.0496520996094
2024-07-25,452.21044921875
2024-07-26,464.4679870605469
2024-07-29,464.4779052734375
2024-07-30,461.964599609375
2024-07-31,473.57379150390625
2024-08-01,496.4231872558594
2024-08-02,486.84857177734375
2024-08-05,474.471435546875
2024-08-06,492.7828063964844
2024-08-07,487.6265563964844
2024-08-08,508.28173828125
2024-08-09,516.4002685546875
2024-08-12,514.5850219726562
2024-08-13,527.1417236328125
2024-08-14,525.3663940429688
2024-08-15,535.9085083007812
2024-08-16,526.0245971679688
2024-08-19,527.8797607421875
2024-08-20,525.33642578125
2024-08-21,533.744140625
2024-08-22,530.522705078125
2024-08-23,526.6031494140625
2024-08-26,519.7413330078125
2024-08-27,517.7266235351562
2024-08-28,515.412841796875
2024-08-29,516.8489990234375
2024-08-30,519.9307861328125
2024-09-03,510.4060974121094
2024-09-04,511.3834533691406
2024-09-05,515.4926147460938
2024-09-06,498.94647216796875
2024-09-09,503.45452880859375
2024-09-10,503.45452880859375
2024-09-11,510.4758605957031
2024-09-12,524.20947265625
2024-09-13,523.2320556640625
2024-09-16,532.3765869140625
2024-09-17,535.4114379882812
2024-09-18,537.0386352539062
2024-09-19,558.1527709960938
2024-09-20,560.39892578125
2024-09-23,563.4537963867188
2024-09-24,562.3756713867188
2024-09-25,567.34716796875
2024-09-26,566.8780517578125
2024-09-27,566.3988037109375
2024-09-30,571.47021484375
2024-10-01,575.4933471679688
2024-10-02,571.839599609375
2024-10-03,581.78271484375
2024-10-04,594.930419921875
2024-10-07,583.789306640625
2024-10-08,591.8855590820312
2024-10-09,589.5095825195312
2024-10-10,582.8408813476562
2024-10-11,588.9505615234375
2024-10-14,589.419677734375
2024-10-15,585.2767944335938
2024-10-16,575.8128051757812
2024-10-17,575.95263671875
2024-10-18,575.4933471679688
2024-10-21,574.185546875
2024-10-22,581.0240478515625
2024-10-23,562.7349853515625
2024-10-24,566.818115234375
2024-10-25,572.27880859375
2024-10-28,577.1804809570312
2024-10-29,592.2749633789062
2024-10-30,590.79736328125
2024-10-31,566.6184692382812
2024-11-01,566.1991577148438
2024-11-04,559.7301025390625
2024-11-05,571.460205078125
2024-11-06,571.0808715820312
2024-11-07,590.6976318359375
2024-11-08,588.3416137695312
2024-11-11,582.1820068359375
2024-11-12,583.8292236328125
2024-11-13,579.0173950195312
2024-11-14,576.1821899414062
2024-11-15,553.1412963867188
2024-11-18,553.4608154296875
2024-11-19,560.1394653320312
2024-11-20,564.5619506835938
2024-11-21,562.1360473632812
2024-11-22,558.1928100585938
2024-11-25,564.1526489257812
2024-11-26,572.5682983398438
2024-11-27,568.2357177734375
2024-11-29,573.3470458984375
2024-12-02,591.82568359375
2024-12-03,612.6104125976562
2024-12-04,612.7401733398438
2024-12-05,607.8983764648438
2024-12-06,622.7132568359375
2024-12-09,612.530517578125
2024-12-10,618.2708129882812
2024-12-11,631.6080932617188
2024-12-12,629.7213134765625
2024-12-13,619.2990112304688
2024-12-16,623.6851196289062
2024-12-17,618.889404296875
2024-12-18,596.6591796875
2024-12-19,595.0405883789062
2024-12-20,584.7297973632812
2024-12-23,599.3167724609375
2024-12-24,607.2097778320312
2024-12-26,602.8136596679688
2024-12-27,599.27685546875
2024-12-30,590.7144165039062
2024-12-31,584.9895629882812
2025-01-02,598.7073364257812
2025-01-03,604.092529296875
2025-01-06,629.6398315429688
2025-01-07,617.3407592773438
2025-01-08,610.1771240234375
2025-01-10,615.3125610351562
2025-01-13,607.789306640625
2025-01-14,593.7218017578125
2025-01-15,616.5714721679688
2025-01-16,610.756591796875
2025-01-17,612.225341796875
2025-01-21,615.9120483398438
2025-01-22,622.94580078125
2025-01-23,635.88427734375
2025-01-24,646.9144287109375
2025-01-27,659.29345703125
2025-01-28,673.7305908203125
2025-01-29,675.888671875
2025-01-30,686.3893432617188
2025-01-31,688.5673828125
2025-02-03,696.840087890625
2025-02-04,703.5640869140625
2025-02-05,704.2434692382812
2025-02-06,711.3571166992188
2025-02-07,713.8848876953125
2025-02-10,716.7623291015625
2025-02-11,719.16015625
2025-02-12,724.7352294921875
2025-02-13,727.9124145507812
2025-02-14,736.0151977539062
2025-02-18,715.7332153320312
2025-02-19,703.1444702148438
2025-02-20,694.222412109375
2025-02-21,682.9423828125
2025-02-24,667.5361328125
2025-02-25,656.9155883789062
2025-02-26,673.1011962890625
2025-02-27,657.6549072265625
2025-02-28,667.6060791015625
2025-03-03,654.4677124023438
2025-03-04,639.4310913085938
2025-03-05,655.886474609375
2025-03-06,627.371826171875
2025-03-07,625.1038208007812
2025-03-10,597.4584350585938
2025-03-11,605.171630859375
2025-03-12,619.00927734375
2025-03-13,590.114990234375
2025-03-14,607.5999755859375
2025-03-17,604.9000244140625
2025-03-18,582.3599853515625
