date,tic,close,high,low,open,volume,SMA_50,SMA_200,RSI_14,ROC_10,MACD,MACD_Signal,Federal Funds Rate,10Y Treasury Yield,CPI,Core CPI,PCE Price Index,Retail Sales,Unemployment Rate,Non-Farm Payrolls,M2 Money Stock,Fiscal Year,Period,Report Type,Release Date,Operating Income,Net Income,EPS Diluted,Total Assets,Shareholders Equity,sentiment_score_sentiment_1,sentiment_score_sentiment_2,importance_sentiment_2,transformer_prediction,transformer_confidence,transformer_signal
2020-04-01,AMZN,95.38500213623048,97.2480010986328,94.6500015258789,96.64849853515624,82438000,97.40852951049804,92.75855976104737,64.01785803539397,4.245903974022386,-3.15900510099555,-3.6006837481827345,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.953158974647522,0.0,0.1192029220221175,0.11767188986964856,0.8133747397055263,-1
2020-04-02,AMZN,95.94149780273438,96.37650299072266,94.5,95.08200073242188,86720000,97.43989944458008,92.76292476654052,59.204132030540656,2.0149570900560985,-3.2190064246707024,-3.5243482834803284,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7622334995605249,0.580262215388562,1
2020-04-03,AMZN,95.32949829101562,96.31649780273438,94.4574966430664,95.55750274658205,72198000,97.46190948486328,92.76237476348876,66.89773032075468,3.2771984376620806,-3.0935068682456333,-3.4381800004333893,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.455136205824379,0.8009844440189342,-1
2020-04-06,AMZN,99.87950134277344,99.9260025024414,96.5009994506836,96.8000030517578,115464000,97.59785949707032,92.78222476959228,65.40904132171599,4.979949700037377,-2.767251245091259,-3.3039942493649637,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.6719169744687112,0.40657189167312136,1
2020-04-07,AMZN,100.58000183105467,101.78600311279295,99.88099670410156,100.85549926757812,102280000,97.78111953735352,92.80729976654052,64.94502607676205,3.685381865737596,-2.3247593321133664,-3.1081472659146443,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5159602968117466,0.39550052068788866,1
2020-04-08,AMZN,102.1500015258789,102.1999969482422,100.55750274658205,101.0500030517578,79546000,97.97086959838867,92.8395747756958,63.78075799086286,8.333688673740964,-1.933556325583723,-2.8732290778484604,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7279111072050939,0.6944828213136922,1
2020-04-09,AMZN,102.13800048828124,102.6500015258789,100.88300323486328,102.21499633789062,92930000,98.15562957763672,92.8806972885132,67.76828742756668,4.462822711780463,-1.476537062893037,-2.593890674857376,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.42252760708943776,0.8220858033310424,-1
2020-04-13,AMZN,108.44349670410156,109.0,101.9000015258789,102.0,134334000,98.45381958007812,92.94845726013185,71.35837804027406,14.145044828365736,-0.6870979928579004,-2.212532138457481,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.28027591496443754,0.8354557065216237,-1
2020-04-14,AMZN,114.16600036621094,114.5999984741211,109.3105010986328,110.02349853515624,161744000,98.7284196472168,93.04321727752684,74.51641881689123,16.26161346530707,0.2526896218412844,-1.719487786397728,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.6244988441467285,0.0,0.1192029220221175,0.7841008574542127,0.686244275026348,1
2020-04-15,AMZN,115.38400268554688,116.6685028076172,112.25,112.88400268554688,137332000,99.03189971923828,93.14672977447508,81.47683776403937,18.359562002037144,1.0921545643137662,-1.1571593162554292,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.47730387082357173,0.6152935381255905,-1
2020-04-16,AMZN,120.40950012207033,123.0500030517578,116.75,117.3000030517578,240764000,99.3904197692871,93.26822978973388,82.29234898984056,26.235254416726256,1.8192017900967343,-0.5618870949849966,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5443116947248422,0.49883585261790975,1
2020-04-17,AMZN,118.75,120.0,115.8010025024414,118.6165008544922,158600000,99.72554977416992,93.37840229034424,84.98394066261987,23.773343881041196,2.4142554857270966,0.033341421157422,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7469503828089591,0.8880002493595989,1
2020-04-20,AMZN,119.68049621582033,122.2490005493164,119.30249786376952,119.49749755859376,115414000,100.06892974853515,93.49205478668212,83.91159776525542,25.544032394325185,2.8129069623813336,0.5892545294022044,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.293608951581113,0.4918174119997503,-1
2020-04-21,AMZN,116.40599822998048,121.41549682617188,113.98300170898438,120.83049774169922,149534000,100.31776977539064,93.5883572769165,77.63012290196053,16.54643511934472,2.776011196956432,1.02660586291305,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,-0.4996876418590545,0.0,0.1192029220221175,0.6190981795278515,0.746511664338956,1
2020-04-22,AMZN,118.17449951171876,119.6999969482422,117.5500030517578,118.4499969482422,84244000,100.54734970092774,93.69114978790284,83.60738072677215,17.493037741456558,2.95685919428999,1.412656529188438,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.3820210487074218,0.6191890799430004,-1
2020-04-23,AMZN,119.97250366210938,121.21099853515624,119.10399627685548,119.9990005493164,101332000,100.79599975585936,93.79393730163574,84.1864222968367,17.4473831326525,2.924028368550246,1.7149308970607997,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.47356612887112565,0.6651074055152081,-1
2020-04-24,AMZN,120.51100158691406,121.02149963378906,119.0999984741211,120.8499984741211,76498000,101.04621978759764,93.8921398162842,85.89818831390023,17.98840883001312,2.968794101080924,1.9657035378648249,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5144557930768577,0.5360883303531757,1
2020-04-27,AMZN,118.8000030517578,122.24400329589844,118.1500015258789,122.16000366210938,112912000,101.27234985351562,93.9858723449707,79.3482191884573,9.550140545463,3.36144949281217,2.2448527288542937,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,-0.5140828291575114,0.0,0.1192029220221175,0.1999556277106128,0.8788938752833487,-1
2020-04-28,AMZN,115.7040023803711,118.6750030517578,115.3000030517578,118.6050033569336,105388000,101.45155990600584,94.06164234161378,71.83656042280462,1.347162911222867,3.4732018519728243,2.490522553478,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,-0.552021324634552,0.0,0.1192029220221175,0.34423259143591306,0.6430093956595627,-1
2020-04-29,AMZN,118.635498046875,119.59449768066406,115.5,116.50050354003906,91832000,101.66859985351564,94.14957233428954,72.90193465702109,2.8179776101106007,3.688112840259521,2.730040610834304,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7702145784826279,0.8626725782752741,1
2020-04-30,AMZN,123.6999969482422,123.75,119.80049896240234,120.99199676513672,190692000,101.9723797607422,94.26559730529785,76.26693443782742,2.732755158717536,3.71538364989614,2.927109218646671,0.05,0.66,256.032,265.746,103.817,401028.0,14.8,130424.0,17005.8,,,,,,,,,,-0.3380713164806366,0.0,0.1192029220221175,0.6772382377169591,0.3045548497043485,1
2020-05-01,AMZN,114.302001953125,118.12200164794922,112.90950012207033,116.83999633789062,195452000,102.10531982421875,94.33909980773926,56.63680467853562,-3.745682565789474,3.26597987764859,2.994883350447055,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,-0.6738780736923218,0.0,0.1192029220221175,0.48747208453455304,0.6436023499146726,-1
2020-05-04,AMZN,115.79949951171876,116.3489990234375,112.81900024414062,112.81900024414062,97318000,102.32533981323242,94.42362232208252,52.046402427857984,-3.2427979719460263,3.1950606962812955,3.034918819613903,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,-0.9503496289253236,0.0,0.1192029220221175,0.5486246917025787,0.7303121338351629,1
2020-05-05,AMZN,115.88999938964844,117.5500030517578,115.35649871826172,117.0,64850000,102.63384979248048,94.51194232940674,50.65232692317527,-0.4432751303009311,3.1404198053419066,3.056019016759504,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4411514988727085,0.7470481026973309,-1
2020-05-06,AMZN,117.56300354003906,117.87249755859376,116.0,116.47200012207033,62356000,103.0123698425293,94.60334983825685,45.98309760649911,-0.5174517126844804,3.138243397641773,3.072463892935958,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7713166771655965,0.8429861290690088,1
2020-05-07,AMZN,118.38050079345705,118.8000030517578,117.15550231933594,118.73899841308594,67928000,103.40038986206056,94.69662982940672,49.46587929143289,-1.3269731147197257,3.087266619198772,3.075424438188521,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4599294844411672,0.30264096540227176,-1
2020-05-08,AMZN,118.98049926757812,119.36199951171876,117.8499984741211,118.60700225830078,64132000,103.8956999206543,94.79132984161376,48.978374726137595,-1.2700104547982864,3.2215732062469726,3.1046541918002113,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.4901514649391174,0.0,0.1192029220221175,0.5463684184269696,0.30019809555568583,1
2020-05-11,AMZN,120.4499969482422,120.9834976196289,118.60549926757812,118.73500061035156,65184000,104.42094985961914,94.90012481689452,56.23035731035409,1.3888837155715794,3.2468496271592855,3.133093278872026,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.729206028828413,0.5833580764771292,1
2020-05-12,AMZN,117.84750366210938,120.9499969482422,117.75,120.59249877929688,61498000,104.82394989013672,95.00359985351562,49.508837937605215,1.852573150141884,3.2196539708621614,3.1504054172700533,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.3445257030308187,0.31757622300322236,-1
2020-05-13,AMZN,118.39600372314452,120.38500213623048,116.88999938964844,118.33999633789062,95658000,105.28287994384766,95.11746738433838,47.53967700216246,-0.2018740829459446,3.0635359977915755,3.133031533374358,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.8117578368993789,0.8847195321974248,1
2020-05-14,AMZN,119.44249725341795,119.56849670410156,117.6604995727539,118.05049896240234,72962000,105.6958999633789,95.24004737854004,48.35849431226148,-3.441794502715828,2.972094503098319,3.1008441273191503,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.4731124341487884,0.0,0.1192029220221175,0.19390771805132462,0.4332391047248352,-1
2020-05-15,AMZN,120.48899841308594,120.5500030517578,117.81849670410156,118.4260025024414,84700000,106.18164993286132,95.37579738616944,52.64882500716709,5.412850478767827,2.844458908743704,3.049567083604061,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,-0.970038890838623,0.0,0.1192029220221175,0.8259284262225598,0.5835988376189069,1
2020-05-18,AMZN,121.31300354003906,121.6500015258789,119.20050048828124,120.21749877929688,87144000,106.70682006835938,95.51853240966796,59.47147142814074,4.76125030899839,2.788944366210444,2.9974425401253377,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.42546488320960507,0.33668257800733414,-1
2020-05-19,AMZN,122.46649932861328,124.25,121.44850158691406,121.4915008544922,86410000,107.35554000854492,95.67505489349364,56.882373403677015,5.6747777837612725,2.683779169461303,2.934709865992531,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.45146025043494364,0.6132290497027552,-1
2020-05-20,AMZN,124.89700317382812,125.00050354003906,123.3635025024414,123.89350128173828,79962000,107.9616600036621,95.8582574081421,52.37520248277948,6.2383568069450375,2.6109524101667816,2.869958374827381,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.1219979657634114,0.5279736750884452,-1
2020-05-21,AMZN,122.33699798583984,126.27249908447266,122.1269989013672,125.0,102288000,108.58753997802734,96.02298488616944,71.8818058401458,3.3421865643953046,2.5881702775340756,2.81360075536872,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.40904105652446143,0.32679601732633423,-1
2020-05-22,AMZN,121.84400177001952,123.49250030517578,121.50650024414062,122.75050354003906,57342000,109.34781005859377,96.1838549041748,67.41380303224113,2.4066990137615676,2.4838159400909703,2.7476437923131702,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.29203869379462316,0.5010745600177349,-1
2020-05-26,AMZN,121.09300231933594,123.0999984741211,120.7030029296875,122.9000015258789,71364000,109.98467010498048,96.33109741210936,64.43995744882677,0.53383593805323,2.384334110442446,2.6749818559390253,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.3784707309253055,0.5348616121337134,-1
2020-05-27,AMZN,120.51950073242188,120.6790008544922,116.5,120.24949645996094,101138000,110.70591018676758,96.48179992675782,58.738507304902654,2.2673344680881917,2.2864533602827635,2.597276156807773,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4725378068422241,0.8939528947649641,-1
2020-05-28,AMZN,120.05500030517578,121.84850311279295,118.9114990234375,119.21649932861328,63804000,111.29917022705078,96.63584491729736,55.054790166788685,1.4012268403168722,2.1070223878555296,2.4992254030173244,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,-0.4971075356006622,0.0,0.1192029220221175,0.6915583228945811,0.42473152315162527,1
2020-05-29,AMZN,122.11849975585938,122.11849975585938,119.91000366210938,120.7969970703125,70198000,111.91154022216796,96.7903524017334,58.70361608136668,2.2404107114102088,2.0976673140814697,2.4189137852301537,0.05,0.67,255.802,265.412,103.914,478449.0,13.2,133040.0,17853.4,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5415206702801252,0.6268677692220599,1
2020-06-01,AMZN,123.552001953125,123.84649658203124,122.20850372314452,122.4000015258789,58578000,112.50165023803712,96.96737239837648,58.62099235152125,2.54214374787798,2.4020072187810655,2.415532471940336,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5615353306802228,0.8923893295191773,1
2020-06-02,AMZN,123.62049865722656,123.67649841308594,122.2655029296875,123.3499984741211,50598000,113.12797027587892,97.1414448928833,68.6743699345502,1.902100393076095,2.525114986265372,2.437448974805343,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,-0.4996876418590545,0.0,0.1192029220221175,0.2808961222308875,0.7752115247640812,-1
2020-06-03,AMZN,123.91999816894533,124.4000015258789,123.05850219726562,123.40049743652344,53420000,113.7035401916504,97.31290237426758,68.16147547110563,1.186854240384454,2.600235860469205,2.4700063519381152,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.32384918207945396,0.8960205005292534,-1
2020-06-04,AMZN,123.02999877929688,125.3769989013672,122.50050354003906,123.87149810791016,58974000,114.22404022216796,97.47402236938476,61.91741715331928,-1.4948352218930392,2.530647923148152,2.482134666180123,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.4539902210235595,0.0,0.1192029220221175,0.8597450036702623,0.8809789887961016,1
2020-06-05,AMZN,124.1500015258789,124.43250274658205,121.85649871826172,122.22550201416016,66128000,114.82120025634764,97.64442737579346,62.102483524299274,1.481974848074098,2.560458171162132,2.497799367176525,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.35295979304735065,0.5937237252564926,-1
2020-06-08,AMZN,126.2030029296875,126.5,124.36699676513672,125.01000213623048,79414000,115.3897703552246,97.81955738067629,64.9504653957543,3.577526260090829,2.8963783894743713,2.5775151716360942,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,-0.4996876418590545,0.0,0.1192029220221175,0.8312416504114591,0.7178255099223395,1
2020-06-09,AMZN,130.04299926757812,131.32150268554688,126.25,126.47200012207033,103520000,116.0905303955078,98.01860736846923,69.89574372004066,7.391010856795866,3.077363944051797,2.677484926119235,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4513877602238267,0.36626587616469064,-1
2020-06-10,AMZN,132.37249755859375,136.11749267578125,131.31300354003906,132.25,98920000,116.77403030395509,98.24306484222411,69.73519580348025,9.834920286043976,3.632836796321449,2.868555300159678,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5004575872287008,0.5646892950280812,1
2020-06-11,AMZN,127.89800262451172,133.56900024414062,126.8115005493164,130.1750030517578,116002000,117.3822703552246,98.44033737182616,63.33319187202335,6.532841030693673,3.748976420223592,3.044639524172461,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7140730320459859,0.7854111253600186,1
2020-06-12,AMZN,127.2509994506836,131.07400512695312,125.1675033569336,130.0605010986328,108722000,118.01959030151367,98.63613487243651,62.86890425485556,4.20288466127996,3.597496208269483,3.1552108609918657,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7543784843877314,0.6032011925862861,1
2020-06-15,AMZN,128.63400268554688,129.1999969482422,125.4000015258789,126.33000183105467,77302000,118.67344039916992,98.83824237823488,67.42375364811284,4.113248391029681,3.733612604836353,3.270891209760763,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4778374879441825,0.7216194196903392,-1
2020-06-16,AMZN,130.7635040283203,131.0,128.8000030517578,131.0,71712000,119.38212051391602,99.04545989990234,72.08140126156691,5.778172268095917,3.751068398811775,3.3669266475709656,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.42235138929569227,0.7474507979905662,-1
2020-06-17,AMZN,132.0489959716797,132.75,131.59100341796875,132.375,59186000,120.02551040649412,99.2616323852539,74.9698137362192,6.559875664016519,3.773370367856536,3.44821539162808,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4888159102955574,0.45208148474573634,-1
2020-06-18,AMZN,132.69900512695312,132.98199462890625,131.8054962158203,132.35049438476562,49756000,120.66789047241213,99.47766742706298,73.40457274243707,7.859064003569934,3.812563745889903,3.5210850624804446,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,-0.2186447829008102,0.0,0.1192029220221175,0.5675915056464237,0.8254196237655393,1
2020-06-19,AMZN,133.75050354003906,134.8715057373047,132.9499969482422,133.9040069580078,115540000,121.29990051269532,99.69626495361328,72.94737788984196,7.732985820510799,3.783549703007488,3.573577990585853,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.6782607373739511,0.5758934585455074,1
2020-06-22,AMZN,135.6909942626953,135.75,133.4499969482422,134.22500610351562,64176000,121.9709603881836,99.9145399093628,75.0492878046803,7.51803928016985,3.6827071248568615,3.595403817440055,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5008459717988303,0.42611106217292627,1
2020-06-23,AMZN,138.2205047607422,139.15550231933594,135.90199279785156,136.30099487304688,84634000,122.5665005493164,100.1472649383545,77.16300212678757,6.288308897227081,3.6014042600213756,3.596603905956319,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.6237772596046307,0.8192495290730664,1
2020-06-24,AMZN,136.72000122070312,139.8000030517578,136.0500030517578,139.0,90532000,123.01758056640624,100.37302745819092,75.41397402029406,3.2842952594325596,3.278992251956488,3.533081575156353,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,-0.752437949180603,0.0,0.1192029220221175,0.8276719464541882,0.5506912836637522,1
2020-06-25,AMZN,137.72900390625,137.81149291992188,135.60699462890625,136.9774932861328,59374000,123.46448059082032,100.60653499603272,75.31223112028887,7.6865948490224225,3.122668074285862,3.450998874982255,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5762619224529569,0.7501874630278319,1
2020-06-26,AMZN,134.64349365234375,139.1284942626953,134.39999389648438,138.7530059814453,130016000,123.7491604614258,100.82400497436524,65.15048432271236,5.809380070547213,2.8250577154497094,3.325810643075746,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5623305712009556,0.6288198433329558,1
2020-06-29,AMZN,134.0189971923828,134.83999633789062,131.50399780273438,134.50050354003906,84468000,124.05454040527344,101.0332124710083,58.06817281063755,4.186291644830382,2.8235257999383805,3.225353674448273,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.0,0.0,0.1192029220221175,0.19621783498198642,0.5291230513407003,-1
2020-06-30,AMZN,137.9409942626953,138.48150634765625,133.75149536132812,134.2534942626953,75394000,124.41975036621092,101.26308242797852,60.61373078001412,5.488909377054108,3.1648647747020675,3.213255894499032,0.08,0.73,257.042,265.849,104.233,518038.0,11.0,137671.0,18141.1,,,,,,,,,,0.8775820732116699,0.0,0.1192029220221175,-0.026146027365812716,0.7859258490231417,-1
2020-07-01,AMZN,143.93499755859375,144.75,137.6999969482422,137.89950561523438,127268000,124.9703303527832,101.5307974243164,78.89338127451366,9.001205574833172,3.6079967558059423,3.292204066760414,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5776751458460336,0.6506819589867678,1
2020-07-02,AMZN,144.51499938964844,147.7779998779297,143.55499267578125,145.60049438476562,131868000,125.4971403503418,101.79773490905762,81.17931585449568,8.90435783703951,4.387537037387219,3.511270660885775,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.48103515374382555,0.5343372614562191,-1
2020-07-06,AMZN,152.8520050048828,152.99400329589844,146.5,146.74850463867188,137612000,126.15473037719728,102.10762992858886,84.95768694195814,14.281442655747156,5.81471889040246,3.971960306789113,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,-0.4996876418590545,0.0,0.1192029220221175,0.3970434650170516,0.3657587222010762,-1
2020-07-07,AMZN,150.00599670410156,153.4774932861328,149.5,152.92750549316406,105150000,126.744630279541,102.40228492736816,77.21284731513211,10.549707089398035,6.963832235599227,4.5703346925511354,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5487060408372689,0.8372671882600248,1
2020-07-08,AMZN,154.0554962158203,154.19850158691406,150.6215057373047,151.1304931640625,100752000,127.44974014282226,102.72402240753172,78.86511979415596,11.456325877617276,7.6572461038172435,5.187716974804357,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4879192541606183,0.3212817512049999,-1
2020-07-09,AMZN,159.13150024414062,159.69400024414062,153.6999969482422,155.79949951171875,127774000,128.31829010009767,103.0733549118042,81.06377301432002,16.392260695828455,8.264292159447805,5.8030320117330465,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.7255560501267797,0.8179124090208338,1
2020-07-10,AMZN,160.0,160.75,156.78500366210938,159.58799743652344,109720000,129.14558013916016,103.43795242309572,80.98197186081617,16.170156947413574,9.445406518340008,6.531506913054439,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.5172221736517956,0.5159769149298933,1
2020-07-13,AMZN,155.1999969482422,167.21449279785156,153.41949462890625,162.55299377441406,154408000,129.77558013916016,103.77186992645264,71.57023449288586,15.267357328811118,10.010050694479958,7.227215669339543,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,-0.2536170482635498,0.0,0.1192029220221175,0.35061534298596647,0.6836032581008435,-1
2020-07-14,AMZN,154.1999969482422,156.36900329589844,147.5,154.4499969482422,144638000,130.5735400390625,104.10790992736815,68.2862954061452,15.05831276060794,10.44334128889328,7.870440793250291,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.6980332477918578,0.8533198343014112,1
2020-07-15,AMZN,150.44349670410156,154.91749572753906,148.65899658203125,154.01150512695312,115778000,131.26641998291015,104.4287649154663,64.93355157917739,9.063659797606244,10.819143838159576,8.460181402232148,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4565737850107595,0.39102396930233907,-1
2020-07-16,AMZN,149.9949951171875,151.60000610351562,145.9114990234375,148.55299377441406,127884000,131.94851989746093,104.74476238250732,63.51236321460389,4.210232161310746,10.748997064327796,8.917944534651278,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.6053073367344615,0.6401702853832861,1
2020-07-17,AMZN,148.09849548339844,151.1999969482422,147.42250061035156,150.4499969482422,95226000,132.55922973632812,105.0513423538208,65.2209276513683,2.479670697771656,10.57260692764656,9.248877013250336,0.09,0.62,258.352,267.389,104.564,526304.0,10.2,139255.0,18298.0,,,,,,,,,,0.0,0.0,0.1192029220221175,0.4045178587614399,0.7586597174221152,-1
